Product_Row_ID,Product_ID,Product_Name,Category_Row_ID,Category,Sub_Category
8267,TEC-PH-10000376,Square Credit Card Reader,8267,Technology,Phones
8268,FUR-TA-10003469,Balt Split Level Computer Training Table,8268,Furniture,Tables
8272,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,8272,Furniture,Chairs
8273,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,8273,Furniture,Chairs
8274,OFF-AR-10000634,Newell 320,8274,Office Supplies,Art
8275,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",8275,Office Supplies,Storage
8276,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),8276,Office Supplies,Paper
8277,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,8277,Office Supplies,Binders
8280,OFF-ST-10003716,Tennsco Double-Tier Lockers,8280,Office Supplies,Storage
8281,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",8281,Office Supplies,Envelopes
8283,TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,8283,Technology,Machines
8287,OFF-PA-10000295,Xerox 229,8287,Office Supplies,Paper
8293,OFF-BI-10003166,GBC Plasticlear Binding Covers,8293,Office Supplies,Binders
8294,OFF-BI-10002393,Binder Posts,8294,Office Supplies,Binders
8295,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,8295,Technology,Phones
8296,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",8296,Office Supplies,Envelopes
8298,FUR-FU-10003829,Stackable Trays,8298,Furniture,Furnishings
8300,OFF-AR-10001770,Economy #2 Pencils,8300,Office Supplies,Art
8301,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,8301,Office Supplies,Envelopes
8302,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,8302,Technology,Accessories
8304,TEC-PH-10003092,Motorola L804,8304,Technology,Phones
8305,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",8305,Furniture,Tables
8306,OFF-PA-10001870,Xerox 202,8306,Office Supplies,Paper
8309,OFF-AR-10001419,Newell 325,8309,Office Supplies,Art
8310,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,8310,Office Supplies,Storage
8312,FUR-FU-10002157,Artistic Insta-Plaque,8312,Furniture,Furnishings
8314,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,8314,Furniture,Chairs
8318,OFF-AR-10000422,Pencil and Crayon Sharpener,8318,Office Supplies,Art
8320,OFF-ST-10004634,"Personal Folder Holder, Ebony",8320,Office Supplies,Storage
8321,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",8321,Office Supplies,Art
8322,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,8322,Office Supplies,Binders
8323,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,8323,Office Supplies,Appliances
8325,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",8325,Office Supplies,Storage
8327,OFF-BI-10001890,Avery Poly Binder Pockets,8327,Office Supplies,Binders
8329,OFF-PA-10001357,Xerox 1886,8329,Office Supplies,Paper
8331,TEC-AC-10002370,Maxell CD-R Discs,8331,Technology,Accessories
8332,OFF-ST-10004634,"Personal Folder Holder, Ebony",8332,Office Supplies,Storage
8336,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,8336,Office Supplies,Binders
8337,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,8337,Office Supplies,Art
8338,OFF-PA-10001243,Xerox 1983,8338,Office Supplies,Paper
8340,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",8340,Furniture,Chairs
8341,OFF-PA-10002262,Xerox 192,8341,Office Supplies,Paper
8342,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,8342,Office Supplies,Appliances
8343,OFF-ST-10001325,Sterilite Officeware Hinged File Box,8343,Office Supplies,Storage
8344,OFF-LA-10004544,Avery 505,8344,Office Supplies,Labels
8347,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",8347,Furniture,Furnishings
8352,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",8352,Furniture,Furnishings
8357,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,8357,Furniture,Furnishings
8358,OFF-ST-10000876,Eldon Simplefile Box Office,8358,Office Supplies,Storage
8361,OFF-AR-10001955,Newell 319,8361,Office Supplies,Art
8365,TEC-PH-10002624,Samsung Galaxy S4 Mini,8365,Technology,Phones
8366,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,8366,Technology,Phones
8367,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",8367,Office Supplies,Supplies
8370,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,8370,Furniture,Tables
8371,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",8371,Furniture,Bookcases
8372,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,8372,Office Supplies,Binders
8373,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,8373,Furniture,Furnishings
8374,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,8374,Office Supplies,Storage
8375,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,8375,Office Supplies,Appliances
8377,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,8377,Office Supplies,Appliances
8378,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",8378,Office Supplies,Storage
8381,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",8381,Office Supplies,Paper
8382,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,8382,Technology,Phones
8383,FUR-CH-10001270,Harbour Creations Steel Folding Chair,8383,Furniture,Chairs
8384,TEC-AC-10003447,Micropad Numeric Keypads,8384,Technology,Accessories
8386,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,8386,Office Supplies,Binders
8387,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,8387,Office Supplies,Storage
8389,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,8389,Office Supplies,Appliances
8390,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",8390,Office Supplies,Fasteners
8391,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",8391,Office Supplies,Paper
8392,FUR-FU-10001473,DAX Wood Document Frame,8392,Furniture,Furnishings
8393,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,8393,Technology,Phones
8397,OFF-PA-10001144,Xerox 1913,8397,Office Supplies,Paper
8398,OFF-BI-10004099,GBC VeloBinder Strips,8398,Office Supplies,Binders
8399,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,8399,Furniture,Chairs
8400,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",8400,Office Supplies,Storage
8401,OFF-BI-10002026,Avery Arch Ring Binders,8401,Office Supplies,Binders
8404,OFF-PA-10002254,Xerox 1883,8404,Office Supplies,Paper
8405,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,8405,Furniture,Furnishings
8410,OFF-BI-10004230,GBC Recycled Grain Textured Covers,8410,Office Supplies,Binders
8411,FUR-TA-10001768,Hon Racetrack Conference Tables,8411,Furniture,Tables
8412,OFF-AR-10003514,4009 Highlighters by Sanford,8412,Office Supplies,Art
8413,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",8413,Furniture,Tables
8414,OFF-PA-10001972,Xerox 214,8414,Office Supplies,Paper
8416,OFF-PA-10000474,Easy-staple paper,8416,Office Supplies,Paper
8417,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",8417,Office Supplies,Binders
8422,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,8422,Technology,Accessories
8426,OFF-BI-10004099,GBC VeloBinder Strips,8426,Office Supplies,Binders
8427,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",8427,Office Supplies,Supplies
8428,OFF-SU-10001935,Staple remover,8428,Office Supplies,Supplies
8429,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,8429,Technology,Accessories
8430,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",8430,Furniture,Furnishings
8431,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,8431,Office Supplies,Storage
8432,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,8432,Furniture,Furnishings
8433,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,8433,Office Supplies,Fasteners
8437,OFF-BI-10004040,Wilson Jones Impact Binders,8437,Office Supplies,Binders
8438,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,8438,Technology,Accessories
8439,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",8439,Office Supplies,Binders
8440,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,8440,Technology,Phones
8441,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8441,Office Supplies,Paper
8442,OFF-PA-10002254,Xerox 1883,8442,Office Supplies,Paper
8443,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,8443,Technology,Phones
8446,FUR-TA-10001039,KI Adjustable-Height Table,8446,Furniture,Tables
8452,TEC-PH-10001459,Samsung Galaxy Mega 6.3,8452,Technology,Phones
8453,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",8453,Furniture,Chairs
8456,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,8456,Technology,Phones
8457,FUR-CH-10001146,"Global Task Chair, Black",8457,Furniture,Chairs
8459,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",8459,Office Supplies,Binders
8461,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,8461,Office Supplies,Binders
8463,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,8463,Office Supplies,Labels
8464,TEC-PH-10003273,AT&T TR1909W,8464,Technology,Phones
8465,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,8465,Technology,Accessories
8466,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",8466,Office Supplies,Storage
8467,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,8467,Office Supplies,Appliances
8468,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,8468,Office Supplies,Binders
8469,FUR-TA-10001950,Balt Solid Wood Round Tables,8469,Furniture,Tables
8470,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,8470,Furniture,Bookcases
8474,OFF-ST-10000876,Eldon Simplefile Box Office,8474,Office Supplies,Storage
8475,OFF-BI-10004492,Tuf-Vin Binders,8475,Office Supplies,Binders
8477,OFF-PA-10004039,Xerox 1882,8477,Office Supplies,Paper
8478,TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,8478,Technology,Machines
8479,OFF-AR-10002578,Newell 335,8479,Office Supplies,Art
8480,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),8480,Office Supplies,Paper
8481,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,8481,Technology,Phones
8482,OFF-AR-10001860,BIC Liqua Brite Liner,8482,Office Supplies,Art
8483,OFF-LA-10001297,Avery 473,8483,Office Supplies,Labels
8484,OFF-BI-10004828,GBC Poly Designer Binding Covers,8484,Office Supplies,Binders
8485,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,8485,Furniture,Furnishings
8486,OFF-PA-10000740,Xerox 1982,8486,Office Supplies,Paper
8489,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8489,Technology,Machines
8492,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",8492,Office Supplies,Fasteners
8493,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",8493,Office Supplies,Paper
8496,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,8496,Technology,Accessories
8497,OFF-AR-10000588,Newell 345,8497,Office Supplies,Art
8502,TEC-PH-10000376,Square Credit Card Reader,8502,Technology,Phones
8504,OFF-PA-10003363,Xerox 204,8504,Office Supplies,Paper
8505,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",8505,Furniture,Chairs
8506,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,8506,Office Supplies,Binders
8509,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,8509,Technology,Accessories
8512,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",8512,Office Supplies,Binders
8513,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",8513,Furniture,Furnishings
8514,OFF-PA-10002787,Xerox 227,8514,Office Supplies,Paper
8515,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",8515,Office Supplies,Art
8517,OFF-AR-10002833,Newell 322,8517,Office Supplies,Art
8518,FUR-FU-10002501,Nu-Dell Executive Frame,8518,Furniture,Furnishings
8519,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",8519,Furniture,Furnishings
8522,FUR-FU-10002268,Ultra Door Push Plate,8522,Furniture,Furnishings
8523,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,8523,Technology,Phones
8524,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",8524,Office Supplies,Paper
8525,TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,8525,Technology,Phones
8530,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",8530,Furniture,Chairs
8531,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",8531,Office Supplies,Paper
8535,OFF-LA-10003223,Avery 508,8535,Office Supplies,Labels
8536,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,8536,Technology,Accessories
8537,OFF-BI-10003707,Aluminum Screw Posts,8537,Office Supplies,Binders
8540,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,8540,Technology,Copiers
8542,OFF-ST-10001172,"Tennsco Lockers, Sand",8542,Office Supplies,Storage
8544,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,8544,Technology,Accessories
8545,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,8545,Furniture,Furnishings
8548,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,8548,Technology,Accessories
8550,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,8550,Furniture,Furnishings
8551,OFF-LA-10002368,Avery 479,8551,Office Supplies,Labels
8553,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,8553,Technology,Copiers
8554,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,8554,Technology,Accessories
8555,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",8555,Furniture,Tables
8556,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,8556,Technology,Accessories
8558,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,8558,Technology,Phones
8563,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,8563,Furniture,Chairs
8564,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8564,Office Supplies,Binders
8566,TEC-PH-10002350,Apple EarPods with Remote and Mic,8566,Technology,Phones
8568,OFF-PA-10002787,Xerox 227,8568,Office Supplies,Paper
8569,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,8569,Office Supplies,Binders
8572,OFF-PA-10003893,Xerox 1962,8572,Office Supplies,Paper
8573,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,8573,Technology,Machines
8574,OFF-PA-10000249,Easy-staple paper,8574,Office Supplies,Paper
8575,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,8575,Office Supplies,Fasteners
8576,OFF-AP-10000804,Hoover Portapower Portable Vacuum,8576,Office Supplies,Appliances
8577,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,8577,Furniture,Furnishings
8578,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",8578,Furniture,Tables
8580,OFF-LA-10002368,Avery 479,8580,Office Supplies,Labels
8581,FUR-FU-10003489,Contemporary Borderless Frame,8581,Furniture,Furnishings
8585,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",8585,Office Supplies,Binders
8586,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",8586,Office Supplies,Binders
8587,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,8587,Technology,Accessories
8589,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,8589,Office Supplies,Storage
8590,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",8590,Office Supplies,Art
8591,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,8591,Office Supplies,Envelopes
8592,OFF-EN-10003134,Staple envelope,8592,Office Supplies,Envelopes
8594,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,8594,Technology,Accessories
8596,OFF-BI-10004364,Storex Dura Pro Binders,8596,Office Supplies,Binders
8598,OFF-BI-10004308,Avery Legal 4-Ring Binder,8598,Office Supplies,Binders
8599,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,8599,Office Supplies,Binders
8603,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,8603,Technology,Phones
8604,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,8604,Technology,Accessories
8607,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",8607,Technology,Accessories
8608,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",8608,Furniture,Furnishings
8612,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,8612,Technology,Accessories
8613,OFF-AR-10000588,Newell 345,8613,Office Supplies,Art
8614,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,8614,Technology,Accessories
8615,OFF-LA-10003720,Avery 487,8615,Office Supplies,Labels
8619,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",8619,Furniture,Tables
8620,OFF-ST-10001031,Adjustable Personal File Tote,8620,Office Supplies,Storage
8621,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",8621,Furniture,Furnishings
8622,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,8622,Office Supplies,Appliances
8623,OFF-ST-10000876,Eldon Simplefile Box Office,8623,Office Supplies,Storage
8624,OFF-BI-10004224,Catalog Binders with Expanding Posts,8624,Office Supplies,Binders
8626,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,8626,Office Supplies,Paper
8627,OFF-ST-10003638,Mobile Personal File Cube,8627,Office Supplies,Storage
8632,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",8632,Furniture,Bookcases
8635,FUR-BO-10001798,Bush Somerset Collection Bookcase,8635,Furniture,Bookcases
8636,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,8636,Office Supplies,Art
8638,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,8638,Furniture,Furnishings
8639,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,8639,Technology,Accessories
8640,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",8640,Office Supplies,Binders
8641,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,8641,Office Supplies,Binders
8642,OFF-BI-10001670,Vinyl Sectional Post Binders,8642,Office Supplies,Binders
8643,OFF-FA-10000624,OIC Binder Clips,8643,Office Supplies,Fasteners
8647,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",8647,Furniture,Chairs
8648,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",8648,Furniture,Chairs
8649,OFF-ST-10003816,Fellowes High-Stak Drawer Files,8649,Office Supplies,Storage
8651,OFF-FA-10000840,OIC Thumb-Tacks,8651,Office Supplies,Fasteners
8659,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,8659,Office Supplies,Binders
8660,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",8660,Office Supplies,Paper
8661,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,8661,Furniture,Bookcases
8662,FUR-FU-10000175,DAX Wood Document Frame.,8662,Furniture,Furnishings
8665,FUR-FU-10004973,Flat Face Poster Frame,8665,Furniture,Furnishings
